PlayerID,FirstName,LastName,DateOfBirth,Nationality,Height,Weight,TeamID,PositionID
928,Ronald,Obrien,5/5/1980,Italy,185,94,31,4
929,James,Hansen,12/17/1983,Argentina,209,108,31,5
930,Kurt,Medina,12/20/1993,Australia,176,92,31,6
931,Jennifer,Smith,9/27/1989,Canada,201,103,31,2
932,Laura,Turner,10/9/1984,Argentina,193,105,31,3
933,Anne,Williams,7/4/1994,Germany,181,96,31,4
934,Brian,Singh,1/5/1984,USA,177,90,31,5
935,Joshua,Horn,5/13/1985,Spain,202,106,31,6
936,Kyle,Montgomery,4/11/1984,Spain,185,93,31,2
937,Lorraine,Garza,7/20/1980,France,172,103,31,3
938,Tracy,Tate,2/19/1994,USA,183,76,31,4
939,Alexis,Williams,7/5/1984,Spain,208,100,32,5
940,Kerry,Collins,5/2/1992,France,197,75,32,6
941,Robert,Walsh,2/25/1983,Brazil,184,90,32,2
942,Randall,Frank,7/27/1991,Argentina,185,95,32,3
943,Michele,Cox,1/2/1996,Argentina,207,102,32,4
944,Alex,Ward,3/29/1994,Australia,187,98,32,5
945,Barbara,Beasley,12/26/1991,Germany,206,92,32,6
946,Keith,Frazier,5/10/1992,Australia,192,105,32,2
947,Gregory,Carter,6/28/1992,England,210,81,32,3
948,Melissa,Hooper,9/16/1982,Australia,210,99,32,4
949,Samantha,Cordova,10/8/1986,Brazil,172,107,32,5
950,Dennis,Hoffman,1/8/1992,Canada,209,98,32,6
